State,Year,Average Temperature (F)
Arizona,198307,79.3
Arizona,198308,77.2
Arizona,198309,74.8
Arizona,198310,61.5
Arizona,198311,49.2
Arizona,198312,44.1
Arizona,198401,42.4
Arizona,198402,44.1
Arizona,198403,51
Arizona,198404,55.2
Arizona,198405,70.9
Arizona,198406,74.1
Arizona,198407,78.7
Arizona,198408,76.8
Arizona,198409,73.4
Arizona,198410,56.5
Arizona,198411,48.7
Arizona,198412,41.5
Arizona,198501,40.4
Arizona,198502,42.6
Arizona,198503,49.4
Arizona,198504,60
Arizona,198505,66.7
Arizona,198506,76.9
Arizona,198507,80.7
Arizona,198508,78.8
Arizona,198509,67.7
Arizona,198510,60.7
Arizona,198511,47.7
Arizona,198512,43
Arizona,198601,47.5
Arizona,198602,47.8
Arizona,198603,54.2
Arizona,198604,58.5
Arizona,198605,66.6
Arizona,198606,76.6
Arizona,198607,77.6
Arizona,198608,79.4
Arizona,198609,68
Arizona,198610,58.6
Arizona,198611,50
Arizona,198612,42.1
Arizona,198701,39.9
Arizona,198702,44.3
Arizona,198703,47.4
Arizona,198704,60.6
Arizona,198705,65.1
Arizona,198706,76.3
Arizona,198707,77.6
Arizona,198708,77
Arizona,198709,71.3
Arizona,198710,64.8
Arizona,198711,48.4
Arizona,198712,39.1
Arizona,198801,40.3
Arizona,198802,47.2
Arizona,198803,50.3
Arizona,198804,57.1
Arizona,198805,65.4
Arizona,198806,76.2
Arizona,198807,80.9
Arizona,198808,77.4
Arizona,198809,70.4
Arizona,198810,66.2
Arizona,198811,50
Arizona,198812,41
Arizona,198901,39.4
Arizona,198902,45.8
Arizona,198903,55.5
Arizona,198904,64
Arizona,198905,67.7
Arizona,198906,75.6
Arizona,198907,81.7
Arizona,198908,77.3
Arizona,198909,73.1
Arizona,198910,61.1
Arizona,198911,51.1
Arizona,198912,42.4
Arizona,199001,40.8
Arizona,199002,42.7
Arizona,199003,52
Arizona,199004,59.8
Arizona,199005,64.9
Arizona,199006,78.3
Arizona,199007,79.3
Arizona,199008,76
Arizona,199009,73.1
Arizona,199010,62
Arizona,199011,50.3
Arizona,199012,37.4
Arizona,199101,40.7
Arizona,199102,49.2
Arizona,199103,45.8
Arizona,199104,55.5
Arizona,199105,63.2
Arizona,199106,71.6
Arizona,199107,79.3
Arizona,199108,78.5
Arizona,199109,72.3
Arizona,199110,64.1
Arizona,199111,49
Arizona,199112,41.8
Arizona,199201,39.6
Arizona,199202,47.1
Arizona,199203,50.2
Arizona,199204,61.2
Arizona,199205,66.7
Arizona,199206,73.5
Arizona,199207,78.1
Arizona,199208,77.5
Arizona,199209,73.3
Arizona,199210,63.8
Arizona,199211,45.7
Arizona,199212,38.4
Arizona,199301,43.5
Arizona,199302,44.5
Arizona,199303,51.8
Arizona,199304,58.6
Arizona,199305,67.3
Arizona,199306,74.2
Arizona,199307,78.3
Arizona,199308,77.5
Arizona,199309,71.8
Arizona,199310,61
Arizona,199311,47.2
Arizona,199312,41.9
Arizona,199401,43.2
Arizona,199402,43.3
Arizona,199403,52.9
Arizona,199404,58.2
Arizona,199405,65.2
Arizona,199406,79.2
Arizona,199407,81.3
Arizona,199408,81.3
Arizona,199409,73.7
Arizona,199410,59.6
Arizona,199411,45.5
Arizona,199412,43.2
Arizona,199501,42.1
Arizona,199502,50.9
Arizona,199503,51.3
Arizona,199504,54.9
Arizona,199505,61.7
Arizona,199506,72.1
Arizona,199507,80.3
Arizona,199508,81.4
Arizona,199509,74.6
Arizona,199510,63.1
Arizona,199511,55
Arizona,199512,44.7
Arizona,199601,44.2
Arizona,199602,50.1
Arizona,199603,51.9
Arizona,199604,59.9
Arizona,199605,69.6
Arizona,199606,78
Arizona,199607,82.3
Arizona,199608,80.2
Arizona,199609,70.3
Arizona,199610,60.8
Arizona,199611,51
Arizona,199612,44.2
Arizona,199701,42
Arizona,199702,44.7
Arizona,199703,55
Arizona,199704,56.2
Arizona,199705,70.5
Arizona,199706,73.8
Arizona,199707,79.4
Arizona,199708,79.1
Arizona,199709,75
Arizona,199710,60.2
Arizona,199711,51
Arizona,199712,39.4
Arizona,199801,43.8
Arizona,199802,42
Arizona,199803,49
Arizona,199804,52.7
Arizona,199805,63
Arizona,199806,71.8
Arizona,199807,81.2
Arizona,199808,80.4
Arizona,199809,73.6
Arizona,199810,60.5
Arizona,199811,50.6
Arizona,199812,42.7
Arizona,199901,45.4
Arizona,199902,48
Arizona,199903,53
Arizona,199904,53.2
Arizona,199905,65.3
Arizona,199906,74.5
Arizona,199907,78.3
Arizona,199908,77.8
Arizona,199909,72.6
Arizona,199910,64.2
Arizona,199911,55.1
Arizona,199912,42
Arizona,200001,45.8
Arizona,200002,48.4
Arizona,200003,50.5
Arizona,200004,61.9
Arizona,200005,71.2
Arizona,200006,77.8
Arizona,200007,81.5
Arizona,200008,79.4
Arizona,200009,74.9
Arizona,200010,60.2
Arizona,200011,43.8
Arizona,200012,44.7
Arizona,200101,40.3
Arizona,200102,44.2
Arizona,200103,51.8
Arizona,200104,57.5
Arizona,200105,70.8
Arizona,200106,77.5
Arizona,200107,79.8
Arizona,200108,79.1
Arizona,200109,75.6
Arizona,200110,64.7
Arizona,200111,52.9
Arizona,200112,40.2
Arizona,200201,42.3
Arizona,200202,46.2
Arizona,200203,49.8
Arizona,200204,62
Arizona,200205,67
Arizona,200206,78.8
Arizona,200207,82.3
Arizona,200208,79.8
Arizona,200209,73.6
Arizona,200210,60
Arizona,200211,51.3
Arizona,200212,41
Arizona,200301,48.8
Arizona,200302,45.5
Arizona,200303,50.6
Arizona,200304,55.6
Arizona,200305,68.3
Arizona,200306,76.3
Arizona,200307,83.8
Arizona,200308,80
Arizona,200309,74.8
Arizona,200310,67.3
Arizona,200311,48.8
Arizona,200312,43
Arizona,200401,42.8
Arizona,200402,42.1
Arizona,200403,58.1
Arizona,200404,57.9
Arizona,200405,68.4
Arizona,200406,75.9
Arizona,200407,80.1
Arizona,200408,77.7
Arizona,200409,71.8
Arizona,200410,60
Arizona,200411,47.3
Arizona,200412,42.8
Arizona,200501,45.1
Arizona,200502,46.2
Arizona,200503,49.9
Arizona,200504,57.2
Arizona,200505,67.9
Arizona,200506,74.4
Arizona,200507,82.7
Arizona,200508,77.5
Arizona,200509,73.4
Arizona,200510,62.8
Arizona,200511,52.6
Arizona,200512,43.9
Arizona,200601,44.1
Arizona,200602,47.8
Arizona,200603,48.3
Arizona,200604,59
Arizona,200605,70
Arizona,200606,79.5
Arizona,200607,82.3
Arizona,200608,77.9
Arizona,200609,69.8
Arizona,200610,60.2
Arizona,200611,52.8
Arizona,200612,41.8
Arizona,200701,39
Arizona,200702,46.7
Arizona,200703,54.5
Arizona,200704,59.3
Arizona,200705,68.4
Arizona,200706,77.3
Arizona,200707,82
Arizona,200708,80.5
Arizona,200709,73.7
Arizona,200710,62.4
Arizona,200711,55.3
Arizona,200712,39.9
Arizona,200801,39.8
Arizona,200802,45
Arizona,200803,51.8
Arizona,200804,58
Arizona,200805,63.6
Arizona,200806,77.3
Arizona,200807,80.4
Arizona,200808,79.3
Arizona,200809,73.6
Arizona,200810,62.9
Arizona,200811,53.3
Arizona,200812,42.4
Arizona,200901,45.2
Arizona,200902,46.6
Arizona,200903,52.5
Arizona,200904,57
Arizona,200905,70.8
Arizona,200906,73
Arizona,200907,82.8
Arizona,200908,79.7
Arizona,200909,74.1
Arizona,200910,59.4
Arizona,200911,52.9
Arizona,200912,39
Arizona,201001,42.2
Arizona,201002,44.3
Arizona,201003,49.2
Arizona,201004,56.1
Arizona,201005,63.1
Arizona,201006,75.9
Arizona,201007,81.8
Arizona,201008,79
Arizona,201009,75.4
Arizona,201010,62.7
Arizona,201011,48.3
Arizona,201012,46.7
Arizona,201101,41.5
Arizona,201102,41.7
Arizona,201103,53.3
Arizona,201104,58.9
Arizona,201105,63.2
Arizona,201106,75.7
Arizona,201107,80.8
Arizona,201108,82.2
Arizona,201109,74.6
Arizona,201110,62.8
Arizona,201111,49.4
Arizona,201112,39.9
Arizona,201201,45.3
Arizona,201202,45.6
Arizona,201203,51.6
Arizona,201204,60.6
Arizona,201205,69.3
Arizona,201206,78.7
Arizona,201207,79.9
Arizona,201208,80.5
Arizona,201209,73.7
Arizona,201210,63.8
Arizona,201211,53.8
Arizona,201212,42.4
Arizona,201301,38.6
Arizona,201302,42.2
Arizona,201303,54.8
Arizona,201304,59.4
Arizona,201305,67.4
Arizona,201306,79.5
Arizona,201307,81
Arizona,201308,78.5
Arizona,201309,72.4
Arizona,201310,58.8
Arizona,201311,51.3
Arizona,201312,41.5
Arizona,201401,46.5
Arizona,201402,50
Arizona,201403,53.9
Arizona,201404,59.1
Arizona,201405,66.8
Arizona,201406,77.7
Arizona,201407,81.4
Arizona,201408,76.5
Arizona,201409,74.2
Arizona,201410,64.9
Arizona,201411,51.7
Arizona,201412,44.3
Arizona,201501,45.1
Arizona,201502,52
Arizona,201503,56.3
Arizona,201504,58.4
Arizona,201505,62.9
Arizona,201506,78.4
Arizona,201507,78.6
Arizona,201508,80.6
Arizona,201509,75
Arizona,201510,64.5
Arizona,201511,48.3
Arizona,201512,40.9
Arizona,201601,41.8
Arizona,201602,50.6
Arizona,201603,54.9
Arizona,201604,58.5
Arizona,201605,64.6
Arizona,201606,80.3
Arizona,201607,82.4
Arizona,201608,77.5
Arizona,201609,71.6
Arizona,201610,66.1
Arizona,201611,53.1
Arizona,201612,44.7
Arizona,201701,42.3
Arizona,201702,49.4
Arizona,201703,56.6
Arizona,201704,59.9
Arizona,201705,66.1
Arizona,201706,79.8
Arizona,201707,81.5
Arizona,201708,79.1
Arizona,201709,72.4
Arizona,201710,65.1
Arizona,201711,57.6
Arizona,201712,46.6
Arizona,201801,47.6
Arizona,201802,46.7
Arizona,201803,52.3
Arizona,201804,62.9
Arizona,201805,68.5
Arizona,201806,78.6
Arizona,201807,82.3
Arizona,201808,80.2
Arizona,201809,76
Arizona,201810,59.9
Arizona,201811,49.4
Arizona,201812,42.8
Arizona,201901,42.4
Arizona,201902,40.9
Arizona,201903,51.7
Arizona,201904,60.3
Arizona,201905,60.7
Arizona,201906,75.2
Arizona,201907,81.9
Arizona,201908,81.9
Arizona,201909,73.8
Arizona,201910,60
Arizona,201911,52.1
Arizona,201912,42.2
Arizona,202001,43.7
Arizona,202002,45.9
Arizona,202003,51
Arizona,202004,59.3
Arizona,202005,70.5
Arizona,202006,76.8
Arizona,202007,82.8
Arizona,202008,84.1
Arizona,202009,75.6
Arizona,202010,66.2
Arizona,202011,53.5
Arizona,202012,42
Arizona,202101,42.6
Arizona,202102,46.5
Arizona,202103,49.4
Arizona,202104,61.2
Arizona,202105,67.9
Arizona,202106,80.6
Arizona,202107,81.4
Arizona,202108,79.5
Arizona,202109,74.8
Arizona,202110,59.9
Arizona,202111,55.8
Arizona,202112,45.6
Arizona,202201,43.5
Arizona,202202,44
Arizona,202203,51.8
Arizona,202204,60.5
Arizona,202205,68.6
Arizona,202206,78.6
Arizona,202207,82.2
Arizona,202208,79
Arizona,202209,75.9
Arizona,202210,61.8
Arizona,202211,46.1
Arizona,202212,42.8
Arizona,202301,40.3
Arizona,202302,41.9
Arizona,202303,47.2
Arizona,202304,58.4
Arizona,202305,66.5
Arizona,202306,72.4
Arizona,202307,85.4
Arizona,202308,80.7
Arizona,202309,73.6
Arizona,202310,64.4
Arizona,202311,52.6
Arizona,202312,45.4
Arizona,202401,42.1
Arizona,202402,46.7
Arizona,202403,49.9
Arizona,202404,57.9
Arizona,202405,66.4
Arizona,202406,80.3
Arizona,202407,84.4
Arizona,202408,81.3
Arizona,202409,76.3
Arizona,202410,68
Arizona,202411,48.4
Arizona,202412,47.8
Arizona,202501,40.1
Arizona,202502,51.2
Arizona,202503,52
Arizona,202504,58.6
Arkansas,Date,Value
Arkansas,195501,40.4
Arkansas,195502,42.8
Arkansas,195503,52.4
Arkansas,195504,64.7
Arkansas,195505,71.3
Arkansas,195506,72.7
Arkansas,195507,81.3
Arkansas,195508,78.9
Arkansas,195509,75.2
Arkansas,195510,61.2
Arkansas,195511,48.4
Arkansas,195512,40.4
Arkansas,195601,37.5
Arkansas,195602,45.7
Arkansas,195603,50.8
Arkansas,195604,58.8
Arkansas,195605,72.2
Arkansas,195606,75.9
Arkansas,195607,81.1
Arkansas,195608,81.4
Arkansas,195609,72.2
Arkansas,195610,65.2
Arkansas,195611,48.6
Arkansas,195612,47.2
Arkansas,195701,38.2
Arkansas,195702,49
Arkansas,195703,49.1
Arkansas,195704,61.1
Arkansas,195705,70.2
Arkansas,195706,76.5
Arkansas,195707,80.5
Arkansas,195708,78.1
Arkansas,195709,70.2
Arkansas,195710,58.2
Arkansas,195711,49
Arkansas,195712,46.8
Arkansas,195801,37.9
Arkansas,195802,36.3
Arkansas,195803,44.4
Arkansas,195804,59.4
Arkansas,195805,69
Arkansas,195806,76.1
Arkansas,195807,79.7
Arkansas,195808,78.6
Arkansas,195809,73.1
Arkansas,195810,60.5
Arkansas,195811,52
Arkansas,195812,38.1
Arkansas,195901,37.6
Arkansas,195902,43
Arkansas,195903,50.3
Arkansas,195904,60
Arkansas,195905,72.3
Arkansas,195906,75.1
Arkansas,195907,78
Arkansas,195908,79.5
Arkansas,195909,73.5
Arkansas,195910,61.4
Arkansas,195911,45
Arkansas,195912,44.3
Arkansas,196001,39.5
Arkansas,196002,38.4
Arkansas,196003,39.9
Arkansas,196004,62.3
Arkansas,196005,66.5
Arkansas,196006,75.8
Arkansas,196007,79.1
Arkansas,196008,79.4
Arkansas,196009,74.4
Arkansas,196010,63.4
Arkansas,196011,50.4
Arkansas,196012,37.5
Arkansas,196101,36
Arkansas,196102,46.4
Arkansas,196103,53.8
Arkansas,196104,57.7
Arkansas,196105,66.4
Arkansas,196106,73.2
Arkansas,196107,77.8
Arkansas,196108,76
Arkansas,196109,71.9
Arkansas,196110,61.4
Arkansas,196111,48.8
Arkansas,196112,40.2
Arkansas,196201,35.3
Arkansas,196202,48.3
Arkansas,196203,47.1
Arkansas,196204,58.3
Arkansas,196205,73.9
Arkansas,196206,75.4
Arkansas,196207,80.4
Arkansas,196208,79.5
Arkansas,196209,71.4
Arkansas,196210,64.6
Arkansas,196211,48.8
Arkansas,196212,40.7
Arkansas,196301,32.9
Arkansas,196302,39
Arkansas,196303,55.8
Arkansas,196304,63.6
Arkansas,196305,69.8
Arkansas,196306,77.6
Arkansas,196307,79.6
Arkansas,196308,79.8
Arkansas,196309,72.6
Arkansas,196310,68.5
Arkansas,196311,52
Arkansas,196312,32.8
Arkansas,196401,40.3
Arkansas,196402,40
Arkansas,196403,50.7
Arkansas,196404,63.6
Arkansas,196405,70.7
Arkansas,196406,77.4
Arkansas,196407,81.3
Arkansas,196408,78.4
Arkansas,196409,71.6
Arkansas,196410,58.5
Arkansas,196411,53.4
Arkansas,196412,42.1
Arkansas,196501,42.5
Arkansas,196502,42
Arkansas,196503,43.1
Arkansas,196504,64.9
Arkansas,196505,71.3
Arkansas,196506,75.7
Arkansas,196507,80.2
Arkansas,196508,78.2
Arkansas,196509,72.8
Arkansas,196510,60.4
Arkansas,196511,55.5
Arkansas,196512,45.7
Arkansas,196601,34.7
Arkansas,196602,40.8
Arkansas,196603,52.1
Arkansas,196604,60.1
Arkansas,196605,67.3
Arkansas,196606,75.1
Arkansas,196607,82.4
Arkansas,196608,75.6
Arkansas,196609,69.8
Arkansas,196610,57.9
Arkansas,196611,53.4
Arkansas,196612,40.9
Arkansas,196701,41.4
Arkansas,196702,40.3
Arkansas,196703,57.4
Arkansas,196704,65
Arkansas,196705,66.7
Arkansas,196706,76.6
Arkansas,196707,76.3
Arkansas,196708,74.8
Arkansas,196709,68.4
Arkansas,196710,60.9
Arkansas,196711,48.2
Arkansas,196712,42.4
Arkansas,196801,37.4
Arkansas,196802,37.7
Arkansas,196803,49.9
Arkansas,196804,60.8
Arkansas,196805,67.1
Arkansas,196806,76.8
Arkansas,196807,78.3
Arkansas,196808,79
Arkansas,196809,69.2
Arkansas,196810,60.5
Arkansas,196811,47.9
Arkansas,196812,39.4
Arkansas,196901,40.2
Arkansas,196902,42
Arkansas,196903,44.4
Arkansas,196904,61.1
Arkansas,196905,69.2
Arkansas,196906,75.6
Arkansas,196907,82.6
Arkansas,196908,77.6
Arkansas,196909,72
Arkansas,196910,61.5
Arkansas,196911,48.1
Arkansas,196912,39.9
Arkansas,197001,33.7
Arkansas,197002,41.7
Arkansas,197003,46.9
Arkansas,197004,62.7
Arkansas,197005,70.2
Arkansas,197006,75.6
Arkansas,197007,78.4
Arkansas,197008,79.3
Arkansas,197009,75.4
Arkansas,197010,59.4
Arkansas,197011,47.9
Arkansas,197012,45.4
Arkansas,197101,39.4
Arkansas,197102,42.2
Arkansas,197103,47.6
Arkansas,197104,59.6
Arkansas,197105,65.6
Arkansas,197106,78.7
Arkansas,197107,78.8
Arkansas,197108,75.9
Arkansas,197109,74.1
Arkansas,197110,66.6
Arkansas,197111,49.6
Arkansas,197112,47.5
Arkansas,197201,40.7
Arkansas,197202,44
Arkansas,197203,52.7
Arkansas,197204,61.9
Arkansas,197205,68.5
Arkansas,197206,76.4
Arkansas,197207,77.9
Arkansas,197208,79.2
Arkansas,197209,75.4
Arkansas,197210,60.6
Arkansas,197211,44.8
Arkansas,197212,38.3
Arkansas,197301,37.9
Arkansas,197302,41.2
Arkansas,197303,55.5
Arkansas,197304,57.7
Arkansas,197305,66.4
Arkansas,197306,76
Arkansas,197307,79.8
Arkansas,197308,77.8
Arkansas,197309,73.6
Arkansas,197310,65.3
Arkansas,197311,54.4
Arkansas,197312,41.3
Arkansas,197401,40.6
Arkansas,197402,45.3
Arkansas,197403,56.9
Arkansas,197404,60.8
Arkansas,197405,71.1
Arkansas,197406,72.1
Arkansas,197407,80.8
Arkansas,197408,76.8
Arkansas,197409,66
Arkansas,197410,61
Arkansas,197411,50.1
Arkansas,197412,41.7
Arkansas,197501,43
Arkansas,197502,42.3
Arkansas,197503,47.1
Arkansas,197504,59.2
Arkansas,197505,70.4
Arkansas,197506,75.6
Arkansas,197507,79.1
Arkansas,197508,78.4
Arkansas,197509,68.2
Arkansas,197510,62.4
Arkansas,197511,50.7
Arkansas,197512,42.1
Arkansas,197601,38.3
Arkansas,197602,51.4
Arkansas,197603,55.2
Arkansas,197604,61.2
Arkansas,197605,63.5
Arkansas,197606,72.9
Arkansas,197607,78.6
Arkansas,197608,76.5
Arkansas,197609,70
Arkansas,197610,55.4
Arkansas,197611,42.7
Arkansas,197612,39.3
Arkansas,197701,27.5
Arkansas,197702,43.4
Arkansas,197703,54.6
Arkansas,197704,63.4
Arkansas,197705,72.2
Arkansas,197706,78.7
Arkansas,197707,81.5
Arkansas,197708,79.6
Arkansas,197709,75.4
Arkansas,197710,60.8
Arkansas,197711,51.6
Arkansas,197712,40.5
Arkansas,197801,29.4
Arkansas,197802,31.7
Arkansas,197803,47.2
Arkansas,197804,62.8
Arkansas,197805,68.1
Arkansas,197806,76.4
Arkansas,197807,82.7
Arkansas,197808,79.7
Arkansas,197809,74.7
Arkansas,197810,59.9
Arkansas,197811,53.1
Arkansas,197812,41.1
Arkansas,197901,27.6
Arkansas,197902,36.3
Arkansas,197903,52.2
Arkansas,197904,60
Arkansas,197905,66.7
Arkansas,197906,74.6
Arkansas,197907,78.8
Arkansas,197908,77.5
Arkansas,197909,69.7
Arkansas,197910,62.9
Arkansas,197911,47.1
Arkansas,197912,42.5
Arkansas,198001,40.5
Arkansas,198002,38
Arkansas,198003,47.1
Arkansas,198004,58.5
Arkansas,198005,68.6
Arkansas,198006,78
Arkansas,198007,85.2
Arkansas,198008,84
Arkansas,198009,76.6
Arkansas,198010,59
Arkansas,198011,48.6
Arkansas,198012,41.8
Arkansas,198101,38
Arkansas,198102,43.6
Arkansas,198103,50.8
Arkansas,198104,66.4
Arkansas,198105,65.3
Arkansas,198106,77.9
Arkansas,198107,81.2
Arkansas,198108,77.5
Arkansas,198109,70.6
Arkansas,198110,59.8
Arkansas,198111,52
Arkansas,198112,39.6
Arkansas,198201,35.3
Arkansas,198202,39.5
Arkansas,198203,54.9
Arkansas,198204,56.9
Arkansas,198205,71
Arkansas,198206,73.7
Arkansas,198207,80.4
Arkansas,198208,79.4
Arkansas,198209,70.9
Arkansas,198210,60.8
Arkansas,198211,50.3
Arkansas,198212,46.5
Arkansas,198301,38.2
Arkansas,198302,43.7
Arkansas,198303,50
Arkansas,198304,54.4
Arkansas,198305,66
Arkansas,198306,74
Arkansas,198307,80.5
Arkansas,198308,82.7
Arkansas,198309,72.9
Arkansas,198310,63
Arkansas,198311,51
Arkansas,198312,30
Arkansas,198401,34
Arkansas,198402,45.6
Arkansas,198403,48.9
Arkansas,198404,58.8
Arkansas,198405,66.8
Arkansas,198406,77.6
Arkansas,198407,78.5
Arkansas,198408,77.6
Arkansas,198409,70.2
Arkansas,198410,63.7
Arkansas,198411,48.7
Arkansas,198412,50.2
Arkansas,198501,32
Arkansas,198502,37.8
Arkansas,198503,55.5
Arkansas,198504,62.5
Arkansas,198505,68.9
Arkansas,198506,76.1
Arkansas,198507,79.9
Arkansas,198508,79
Arkansas,198509,71.7
Arkansas,198510,63.7
Arkansas,198511,54.2
Arkansas,198512,36.8
Arkansas,198601,41.3
Arkansas,198602,47
Arkansas,198603,53.9
Arkansas,198604,62.5
Arkansas,198605,69.4
Arkansas,198606,77.6
Arkansas,198607,83.5
Arkansas,198608,76.7
Arkansas,198609,75.3
Arkansas,198610,61.5
Arkansas,198611,48.5
Arkansas,198612,41
Arkansas,198701,38.5
Arkansas,198702,45.6
Arkansas,198703,52
Arkansas,198704,60.1
Arkansas,198705,73.2
Arkansas,198706,76.9
Arkansas,198707,79.6
Arkansas,198708,82
Arkansas,198709,72.2
Arkansas,198710,57.4
Arkansas,198711,51.6
Arkansas,198712,43.3
Arkansas,198801,34.8
Arkansas,198802,41.5
Arkansas,198803,50.5
Arkansas,198804,60
Arkansas,198805,68.2
Arkansas,198806,76.6
Arkansas,198807,79.6
Arkansas,198808,80.7
Arkansas,198809,73.2
Arkansas,198810,57.8
Arkansas,198811,51.4
Arkansas,198812,42.7
Arkansas,198901,44.3
Arkansas,198902,37.2
Arkansas,198903,51.3
Arkansas,198904,60.8
Arkansas,198905,67.5
Arkansas,198906,74.1
Arkansas,198907,77.6
Arkansas,198908,78
Arkansas,198909,69.2
Arkansas,198910,62.1
Arkansas,198911,52.5
Arkansas,198912,33
Arkansas,199001,45.6
Arkansas,199002,49.3
Arkansas,199003,53.4
Arkansas,199004,59.6
Arkansas,199005,66.1
Arkansas,199006,78
Arkansas,199007,79.9
Arkansas,199008,79.2
Arkansas,199009,75.4
Arkansas,199010,59.2
Arkansas,199011,54.7
Arkansas,199012,41.7
Arkansas,199101,37.2
Arkansas,199102,46.5
Arkansas,199103,54.2
Arkansas,199104,62.7
Arkansas,199105,72.3
Arkansas,199106,77.8
Arkansas,199107,80.6
Arkansas,199108,78.2
Arkansas,199109,71.6
Arkansas,199110,62.8
Arkansas,199111,46.6
Arkansas,199112,45.1
Arkansas,199201,40.8
Arkansas,199202,48.6
Arkansas,199203,52.6
Arkansas,199204,60.4
Arkansas,199205,66.8
Arkansas,199206,73.9
Arkansas,199207,79.3
Arkansas,199208,74
Arkansas,199209,70.5
